-9	4300
7920	291
7909	263
7895	183
7923	109
7931	100
7940	89
9183	88
8294	83
7801	83
9863	78
8796	74
7952	72
7897	72
7935	70
8904	65
7893	61
3375	61
7941	57
3659	57
3351	57
8948	54
1398	51
8602	50
3374	50
3360	48
8467	47
8456	47
8457	45
9631	44
9279	44
7928	44
7921	44
1287	44
9278	43
8782	43
876	41
8265	39
7099	39
8901	38
8266	38
8729	37
251	36
9466	34
8584	34
3373	34
9600	33
10170	33
8330	32
1319	32
9268	31
8315	31
7808	31
3423	31
3378	31
9858	30
9549	30
10249	30
7910	29
7754	29
1110	29
9499	28
8836	28
7889	28
3516	28
3436	28
7098	27
891	26
862	26
8541	26
7987	26
9892	25
9158	25
8800	25
8434	25
9086	24
7949	24
7772	24
7810	23
3492	23
253	23
246	23
8137	22
8099	22
8023	22
3662	22
3658	22
231	22
9856	20
8531	20
7768	20
3582	20
9864	19
9298	19
8986	19
10259	19
9070	18
8803	18
8047	18
8041	18
3679	18
3376	18
1253	18
9008	17
8949	17
885	17
8292	17
7908	17
3493	17
3408	17
2687	17
1405	17
10319	17
9907	16
9289	16
8963	16
8358	16
3497	16
2443	16
1469	16
10067	16
8983	15
8899	15
8478	15
8287	15
803	15
7953	15
7933	15
7817	15
243	15
8759	14
853	14
852	14
7811	14
7454	14
2870	14
10871	14
9081	13
8643	13
7842	13
7813	13
3496	13
2877	13
2702	13
232	13
2250	13
9935	12
9392	12
8603	12
8205	12
8049	12
8011	12
3356	12
9978	11
9875	11
9439	11
8981	11
8829	11
8786	11
8693	11
8229	11
7932	11
7100	11
7091	11
618	11
5444	11
3850	11
3427	11
2201	11
10610	11
10019	11
9605	10
9098	10
8498	10
8280	10
8182	10
7844	10
7796	10
581	10
4785	10
3495	10
234	10
228	10
1183	10
10468	10
104	10
9841	9
9556	9
9502	9
9420	9
9391	9
9282	9
9227	9
9012	9
8768	9
8612	9
8575	9
849	9
846	9
8395	9
838	9
8339	9
8288	9
7994	9
7859	9
716	9
5030	9
3368	9
3354	9
2873	9
2712	9
255	9
2542	9
237	9
2226	9
2189	9
11996	9
10730	9
10416	9
1040	9
10382	9
10251	9
9890	8
9865	8
9846	8
9465	8
9131	8
884	8
8750	8
8684	8
8496	8
8468	8
8430	8
8386	8
8234	8
8197	8
8131	8
7947	8
7892	8
7803	8
7769	8
583	8
5443	8
3897	8
3407	8
3399	8
3397	8
3392	8
2725	8
2678	8
2667	8
2655	8
1297	8
10798	8
10576	8
10327	8
9550	7
9477	7
9311	7
9307	7
9262	7
9027	7
8982	7
8960	7
8905	7
8710	7
857	7
8079	7
802	7
8002	7
7975	7
7901	7
7086	7
5511	7
5424	7
4089	7
3871	7
3632	7
3569	7
3482	7
3367	7
2875	7
2611	7
2598	7
256	7
2441	7
224	7
10792	7
10529	7
1029	7
1019	7
10049	7
9977	6
9910	6
9896	6
9881	6
9860	6
9618	6
9151	6
890	6
8827	6
8813	6
8795	6
8435	6
8262	6
826	6
8252	6
8242	6
8240	6
8222	6
8206	6
8167	6
8038	6
796	6
7955	6
7898	6
7881	6
7871	6
7812	6
7761	6
5446	6
5434	6
3614	6
3383	6
2874	6
2869	6
2729	6
2726	6
2710	6
2654	6
2623	6
2618	6
2617	6
2604	6
2569	6
23604	6
1415	6
1107	6
10441	6
10250	6
10046	6
9866	5
9853	5
9847	5
9576	5
9571	5
9153	5
9122	5
9041	5
9009	5
8958	5
8917	5
8914	5
8869	5
8839	5
8804	5
8743	5
8609	5
8606	5
8510	5
8412	5
837	5
8350	5
8300	5
8227	5
8209	5
8142	5
8024	5
7725	5
7377	5
7083	5
6689	5
5627	5
5445	5
5441	5
5416	5
4682	5
3882	5
3849	5
3606	5
3552	5
3509	5
3498	5
3490	5
3366	5
3361	5
2703	5
2693	5
2597	5
2540	5
2405	5
239	5
2322	5
2271	5
2251	5
2213	5
2194	5
217	5
1427	5
1361	5
1254	5
10793	5
10452	5
1041	5
10347	5
10330	5
10073	5
10021	5
9950	4
9908	4
9905	4
9902	4
9884	4
9873	4
9862	4
9851	4
9654	4
9642	4
9607	4
9599	4
9596	4
9543	4
9526	4
9488	4
9485	4
9467	4
9453	4
9437	4
9427	4
9332	4
9303	4
9196	4
8954	4
8920	4
8868	4
8854	4
8801	4
859	4
8508	4
8427	4
8424	4
8413	4
8365	4
8314	4
8230	4
8097	4
8018	4
8008	4
7988	4
7924	4
7864	4
7861	4
7829	4
7816	4
7794	4
7787	4
7324	4
7265	4
714	4
7094	4
708	4
6615	4
5989	4
5987	4
585	4
579	4
5512	4
5440	4
5421	4
5408	4
4805	4
4719	4
3672	4
3642	4
3592	4
3536	4
3508	4
3478	4
3429	4
3410	4
3371	4
2871	4
2721	4
2719	4
2706	4
2698	4
2689	4
2685	4
2671	4
2669	4
2664	4
2640	4
2639	4
2612	4
2610	4
2603	4
2592	4
2577	4
2567	4
2546	4
2505	4
2486	4
2434	4
2415	4
23555	4
235	4
2211	4
2188	4
1421	4
13957	4
1374	4
1363	4
1262	4
10823	4
10735	4
10713	4
10696	4
10627	4
10520	4
10488	4
10453	4
10410	4
10408	4
10260	4
10253	4
10244	4
1023	4
10027	4
9999	3
9994	3
9987	3
9944	3
9928	3
9897	3
9885	3
9870	3
9867	3
9861	3
9854	3
9849	3
9516	3
9452	3
9176	3
9107	3
9094	3
9075	3
9053	3
8977	3
8959	3
8915	3
89	3
8837	3
8696	3
8690	3
8613	3
8569	3
8540	3
8538	3
8503	3
8438	3
8416	3
8333	3
8331	3
8295	3
825	3
814	3
8080	3
8072	3
8001	3
7985	3
7977	3
7973	3
794	3
7927	3
7911	3
7885	3
7852	3
7822	3
7820	3
7814	3
7802	3
7755	3
7612	3
7182	3
7093	3
7084	3
7078	3
7077	3
6586	3
644	3
6087	3
5486	3
5432	3
5429	3
5427	3
5420	3
5409	3
446	3
424	3
4060	3
3900	3
3880	3
3874	3
3844	3
3810	3
3660	3
3656	3
3650	3
3620	3
3585	3
3568	3
3543	3
3531	3
3525	3
3494	3
3491	3
3455	3
3435	3
2732	3
2727	3
2717	3
2716	3
2709	3
2708	3
2701	3
2695	3
2662	3
2661	3
2658	3
2615	3
2606	3
2600	3
2594	3
2572	3
2571	3
2564	3
25562	3
2555	3
2544	3
2534	3
2511	3
25086	3
2500	3
2472	3
24711	3
247	3
24564	3
2440	3
242	3
2414	3
238	3
23425	3
230	3
2255	3
225	3
2242	3
2227	3
2224	3
2203	3
218	3
2	3
1901	3
1879	3
1709	3
14807	3
1399	3
13921	3
1324	3
12678	3
12024	3
11987	3
1091	3
10857	3
10828	3
10814	3
10812	3
10799	3
10722	3
10628	3
10600	3
10596	3
10585	3
10571	3
10538	3
10533	3
10503	3
10467	3
10443	3
10425	3
10362	3
10345	3
1034	3
10320	3
10315	3
1031	3
10263	3
10229	3
10211	3
10084	3
10011	3
9979	2
9974	2
9967	2
9965	2
9960	2
9940	2
9936	2
9931	2
9930	2
9924	2
9922	2
9921	2
9895	2
9888	2
9887	2
9882	2
9879	2
9869	2
9859	2
9855	2
9852	2
9848	2
9817	2
9632	2
9603	2
9601	2
9590	2
9585	2
9560	2
9536	2
9521	2
9517	2
9510	2
9508	2
9469	2
9447	2
9428	2
9404	2
9396	2
9319	2
9314	2
9301	2
9300	2
9228	2
9220	2
9178	2
9143	2
9102	2
9061	2
9030	2
9016	2
9015	2
8994	2
8988	2
8976	2
896	2
895	2
8939	2
893	2
8922	2
8896	2
8894	2
8893	2
8859	2
8842	2
8841	2
8823	2
8820	2
8793	2
8789	2
8767	2
874	2
8735	2
8732	2
8720	2
8673	2
8639	2
8619	2
8590	2
8588	2
8577	2
856	2
8550	2
854	2
8524	2
8523	2
8511	2
8501	2
8500	2
8487	2
8472	2
8448	2
8443	2
8425	2
835	2
8340	2
8337	2
8303	2
8255	2
8248	2
8232	2
8212	2
8201	2
8198	2
8194	2
8177	2
8176	2
8169	2
8164	2
8160	2
8157	2
8132	2
8109	2
8104	2
8103	2
809	2
8071	2
8031	2
8028	2
8020	2
8013	2
8000	2
7999	2
7989	2
7956	2
7951	2
7946	2
7938	2
7922	2
7912	2
7872	2
7870	2
7867	2
7860	2
7830	2
7827	2
7815	2
7795	2
7788	2
7727	2
7723	2
7708	2
7701	2
750	2
7452	2
7430	2
7427	2
7075	2
6833	2
628	2
6101	2
5988	2
584	2
5711	2
5670	2
5659	2
5542	2
5510	2
5502	2
5495	2
5451	2
5442	2
5433	2
5422	2
5412	2
5411	2
527	2
4787	2
421	2
420	2
417	2
416	2
3889	2
3888	2
3886	2
3797	2
371	2
3682	2
3669	2
3625	2
3611	2
3573	2
3570	2
3557	2
3526	2
3500	2
3448	2
3428	2
3424	2
3403	2
3370	2
3365	2
3364	2
3363	2
3353	2
307	2
2827	2
2728	2
2724	2
2722	2
2720	2
2718	2
2705	2
2704	2
2692	2
2684	2
2683	2
2668	2
2663	2
2656	2
2647	2
2632	2
2622	2
2613	2
2596	2
2591	2
2579	2
2556	2
2552	2
2547	2
2545	2
2543	2
2535	2
2519	2
2516	2
2513	2
2501	2
250	2
2494	2
249	2
248	2
24740	2
24708	2
2456	2
245	2
24398	2
23373	2
233	2
22779	2
22727	2
22638	2
2262	2
2261	2
226	2
2237	2
2229	2
2225	2
221	2
2204	2
2197	2
2190	2
219	2
2183	2
2168	2
20267	2
2017	2
1997	2
1981	2
1960	2
1959	2
1947	2
1942	2
1927	2
1886	2
1875	2
187	2
185	2
1846	2
1737	2
1728	2
1685	2
15027	2
14116	2
1368	2
1307	2
12032	2
1147	2
1141	2
1100	2
1099	2
10864	2
10820	2
10797	2
10692	2
10675	2
10647	2
10619	2
10615	2
10604	2
10566	2
10554	2
10545	2
10542	2
10473	2
10460	2
10444	2
10437	2
10422	2
10421	2
10414	2
10413	2
10359	2
10321	2
1032	2
10317	2
10305	2
103	2
10269	2
10254	2
10239	2
10232	2
10223	2
10222	2
10215	2
10201	2
10194	2
10171	2
10149	2
10132	2
10123	2
10070	2
10055	2
10032	2
10029	2
10013	2
company_or_school	1
9992	1
9990	1
9984	1
9983	1
9980	1
998	1
9976	1
9973	1
9972	1
9961	1
9959	1
9954	1
995	1
9949	1
9947	1
9941	1
9938	1
9937	1
9912	1
9909	1
9891	1
9877	1
9874	1
9872	1
9700	1
9640	1
9637	1
9635	1
9633	1
9630	1
9629	1
9628	1
9625	1
9614	1
961	1
9608	1
9604	1
9594	1
9586	1
9584	1
9579	1
9573	1
9572	1
9563	1
9553	1
9546	1
9542	1
9531	1
9527	1
9524	1
9500	1
9490	1
9484	1
9476	1
9473	1
9468	1
9464	1
9448	1
9444	1
9442	1
9434	1
9432	1
9431	1
9405	1
939	1
9386	1
9375	1
937	1
9337	1
9333	1
933	1
9321	1
9320	1
9313	1
931	1
9296	1
9292	1
9287	1
9286	1
9273	1
9261	1
926	1
9247	1
9233	1
9226	1
9219	1
9203	1
9197	1
918	1
9175	1
9169	1
9161	1
9160	1
9159	1
9156	1
9144	1
9142	1
913	1
9123	1
9116	1
9095	1
9092	1
9089	1
9060	1
9046	1
9045	1
9039	1
903	1
9026	1
9011	1
9003	1
8992	1
8984	1
8980	1
898	1
8972	1
8969	1
8965	1
8961	1
8955	1
8950	1
8945	1
8944	1
8929	1
8928	1
8927	1
8925	1
8919	1
8912	1
8911	1
8903	1
8902	1
8900	1
8898	1
8889	1
8886	1
8884	1
8883	1
8879	1
8877	1
8875	1
8853	1
8848	1
8838	1
8833	1
8832	1
8830	1
8826	1
8825	1
881	1
8806	1
8794	1
8791	1
8790	1
879	1
8788	1
8784	1
8777	1
8764	1
8761	1
875	1
8736	1
8728	1
8726	1
8717	1
8714	1
870	1
8697	1
8692	1
8691	1
8688	1
8682	1
8669	1
8665	1
866	1
8642	1
8640	1
8631	1
8630	1
8623	1
8618	1
8604	1
8592	1
8580	1
8573	1
8567	1
8561	1
8560	1
855	1
8549	1
8543	1
8533	1
8521	1
8499	1
8485	1
8483	1
8479	1
8462	1
8460	1
8454	1
8452	1
845	1
8431	1
8428	1
8422	1
8420	1
8408	1
8406	1
8404	1
8402	1
8401	1
840	1
8399	1
8391	1
8389	1
8363	1
8356	1
8349	1
8347	1
8346	1
8345	1
8343	1
834	1
8336	1
8332	1
8326	1
8325	1
8321	1
831	1
8306	1
8301	1
8285	1
8283	1
8272	1
8269	1
8267	1
8256	1
8249	1
8247	1
8245	1
8235	1
8231	1
823	1
8226	1
8218	1
8210	1
8200	1
8191	1
8189	1
8187	1
8180	1
8151	1
8146	1
8145	1
8139	1
8138	1
8125	1
8116	1
8115	1
8114	1
8107	1
8100	1
8090	1
8081	1
808	1
8076	1
8070	1
8058	1
8053	1
8052	1
8051	1
8050	1
8046	1
8039	1
8022	1
8019	1
8015	1
8014	1
8010	1
8005	1
7996	1
7995	1
7980	1
7976	1
7974	1
797	1
7966	1
7960	1
7948	1
7944	1
7925	1
7918	1
7905	1
7882	1
7862	1
7854	1
7850	1
7847	1
7843	1
7835	1
7819	1
7818	1
7804	1
7792	1
7785	1
7773	1
7766	1
7764	1
7757	1
7738	1
7703	1
7697	1
7629	1
7571	1
752	1
7480	1
7460	1
7446	1
7444	1
7421	1
7401	1
7387	1
7369	1
7367	1
7363	1
7353	1
7351	1
7346	1
7342	1
7325	1
7320	1
7261	1
7202	1
7179	1
7168	1
7106	1
7096	1
7095	1
7081	1
7079	1
703	1
696	1
694	1
6864	1
6857	1
6839	1
6701	1
665	1
663	1
6472	1
647	1
646	1
6448	1
617	1
6162	1
6142	1
6116	1
6113	1
6107	1
6093	1
6089	1
6083	1
6081	1
605	1
6040	1
6013	1
601	1
6002	1
6001	1
6000	1
5997	1
5995	1
5983	1
594	1
5920	1
5896	1
5894	1
5804	1
5795	1
5755	1
5610	1
555	1
5515	1
5500	1
5489	1
5477	1
5428	1
5375	1
521	1
5195	1
5174	1
510	1
4980	1
4904	1
4841	1
4824	1
4798	1
4793	1
4755	1
4687	1
4650	1
4633	1
4625	1
4599	1
4568	1
4544	1
4415	1
4405	1
4393	1
4379	1
4377	1
4370	1
4360	1
4270	1
4213	1
4190	1
4151	1
4134	1
4133	1
4095	1
4078	1
4064	1
3981	1
3922	1
3921	1
392	1
3919	1
3917	1
3911	1
3908	1
3906	1
3901	1
3884	1
3883	1
3881	1
388	1
3877	1
3873	1
3867	1
3865	1
3862	1
3842	1
3839	1
3838	1
3836	1
3834	1
3830	1
3821	1
381	1
3706	1
370	1
3687	1
3678	1
367	1
3665	1
3663	1
3649	1
3638	1
3628	1
3621	1
3610	1
3609	1
3608	1
3603	1
3571	1
3553	1
3548	1
3547	1
3542	1
3520	1
3501	1
3488	1
3487	1
3486	1
3475	1
3459	1
3406	1
3401	1
3394	1
3390	1
3385	1
3384	1
3362	1
3352	1
3347	1
3344	1
333	1
3262	1
3097	1
3038	1
3031	1
3002	1
298	1
2949	1
2906	1
2892	1
2872	1
2864	1
2841	1
2839	1
2826	1
274	1
2730	1
2715	1
2713	1
2707	1
2699	1
2697	1
2694	1
2688	1
2682	1
2680	1
2675	1
2673	1
2672	1
2653	1
2633	1
2631	1
2626	1
2621	1
261	1
2602	1
2601	1
2599	1
2589	1
2588	1
2587	1
2584	1
257	1
2563	1
2562	1
2558	1
2557	1
2551	1
2548	1
2541	1
2539	1
2538	1
2536	1
2532	1
2528	1
2524	1
25210	1
2517	1
2507	1
2506	1
2504	1
2503	1
25012	1
2499	1
2496	1
2492	1
24908	1
2490	1
2489	1
2480	1
2479	1
24787	1
2477	1
2475	1
24722	1
2461	1
24603	1
24597	1
24563	1
24562	1
24503	1
2450	1
24459	1
2445	1
24404	1
2439	1
2436	1
24323	1
24321	1
24317	1
2431	1
24300	1
24298	1
2424	1
2411	1
2410	1
2407	1
2403	1
240	1
2396	1
2393	1
2382	1
2363	1
236	1
23576	1
23554	1
23427	1
2336	1
2325	1
2323	1
2303	1
2302	1
2300	1
2297	1
22936	1
22720	1
2272	1
22714	1
2263	1
2259	1
2252	1
2245	1
2240	1
2235	1
2231	1
2230	1
223	1
2228	1
2222	1
222	1
22197	1
2218	1
22163	1
22135	1
2210	1
2202	1
220	1
2193	1
21895	1
2184	1
2176	1
2170	1
2167	1
2166	1
2165	1
21511	1
214	1
21354	1
21277	1
21072	1
2105	1
2098	1
20950	1
20685	1
20618	1
20583	1
204	1
20192	1
2015	1
2012	1
2009	1
1996	1
1985	1
1979	1
1978	1
1968	1
1966	1
19656	1
1965	1
1961	1
19560	1
1955	1
1953	1
1946	1
1939	1
1938	1
1937	1
1926	1
1924	1
19137	1
19099	1
1909	1
190	1
18990	1
1888	1
1887	1
18787	1
1877	1
1868	1
1864	1
186	1
1843	1
1836	1
1835	1
1826	1
1812	1
181	1
1792	1
1791	1
17857	1
178	1
175	1
1743	1
1742	1
1733	1
1731	1
1714	1
168	1
165	1
16328	1
16303	1
16219	1
1600	1
15959	1
1592	1
15809	1
15783	1
15739	1
15734	1
1555	1
15310	1
15038	1
149	1
14870	1
1475	1
14745	1
14668	1
14512	1
14432	1
14381	1
14328	1
14261	1
14112	1
14058	1
1404	1
1400	1
13988	1
1397	1
1389	1
1386	1
1383	1
1373	1
1357	1
1356	1
1348	1
1321	1
1288	1
12786	1
12766	1
12693	1
12653	1
1257	1
12504	1
12129	1
12106	1
12075	1
1207	1
12028	1
12022	1
12013	1
12009	1
12005	1
1200	1
11995	1
11992	1
11985	1
1195	1
11899	1
1189	1
11885	1
1182	1
1161	1
1156	1
11523	1
1130	1
1121	1
1104	1
11031	1
1103	1
1102	1
10870	1
10854	1
10827	1
10801	1
10795	1
10794	1
10789	1
10786	1
1078	1
10752	1
10750	1
10748	1
10747	1
10731	1
1072	1
10712	1
10705	1
10697	1
10695	1
10688	1
10687	1
10684	1
10662	1
10660	1
10657	1
10652	1
10638	1
10625	1
10622	1
10609	1
10599	1
10595	1
10594	1
10583	1
10582	1
10577	1
10569	1
10562	1
10559	1
10557	1
10553	1
10550	1
10540	1
1054	1
10539	1
10532	1
10524	1
10523	1
10515	1
10511	1
10500	1
10496	1
10487	1
10480	1
10479	1
10476	1
1045	1
10447	1
10438	1
10427	1
10419	1
10418	1
10412	1
10409	1
10396	1
10395	1
10392	1
10388	1
10377	1
10373	1
10361	1
10360	1
10343	1
10338	1
10337	1
10336	1
10334	1
10333	1
10328	1
10326	1
10325	1
10314	1
10292	1
10289	1
10285	1
10274	1
10265	1
10261	1
1024	1
10234	1
10231	1
10230	1
10226	1
10224	1
10213	1
10212	1
10209	1
10207	1
10190	1
10169	1
10162	1
10154	1
10143	1
10137	1
10129	1
10118	1
10104	1
10102	1
10095	1
10083	1
10077	1
10075	1
10063	1
10052	1
10039	1
10038	1
10037	1
10034	1
10033	1
10020	1
10018	1
10017	1
10016	1
10012	1
10010	1
10006	1
10005	1
10004	1
10000	1
